PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
91,4/4/2025,3:50:57 PM,1,2,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,3,Bottom,0,0,1,,,BallCalled,,,,,,,59.29351224,3.892755799,-1.232666612,1085.534614,15.89465625,6:30,1.957086875,1.017534742,6,-44.32762445,-9.370382736,-3.306235704,0.846803969,0.151830299,54.83576936,-8.906552989,-1.822256707,0.430838104,,,,,,,,,,,,3.332544282,-12.7516636,-1.26486241,50,0.630059291,1.488195921,-89.58522283,12.09552994,2.56551901,19.27476637,-41.99076396,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,6d7facae-d4a4-423d-b358-732a68a0e306,59.34584281,1.948145127,1.017327937,4.056875351,-1.22889728,54.84578357,0.854139394,0.152051559,-8.749977786,-1.817407145,0.430790132,-3.336642566,-11.61020099,-13.12021509,,1057.197753,-246.4108576,97.38959391,0.936660836,-0.226994933,0.266720413,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
92,4/4/2025,3:51:16 PM,1,3,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,3,Bottom,0,1,1,,,BallCalled,,,,,,,65.01054898,2.963981081,0.418843735,1297.83305,8.966245358,6:15,1.794402692,1.331904719,6.832082075,-33.65061076,-6.149329968,-1.507389238,0.874830106,1.786152514,60.21697866,-7.157349225,0.812325345,0.382598838,,,,,,,,,,,,1.945333156,-8.693494292,-1.213989884,50,0.679511402,-0.955281131,-98.49539021,10.68340385,1.815013165,22.94437136,-40.28515721,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,1d324514-0183-416b-9d0c-ab2208790b2a,65.09548378,1.787643459,1.333906706,3.085767711,0.382262667,60.26570435,0.880252619,1.784775284,-7.037121495,0.781626812,0.382522299,-1.281288215,-7.799670149,-51.19901838,,813.244456,-1011.436642,62.66171571,0.618960102,-0.779327235,0.097659889,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.1679193,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
93,4/4/2025,3:51:31 PM,1,4,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,3,Bottom,0,2,1,,,BallCalled,,,,,,,59.81773223,7.081530335,-0.802238062,2330.325223,131.0100351,10:15,1.841711916,0.80914165,6,-27.17597082,7.317895088,-5.245452005,4.354777315,0.146340099,54.54665972,0.127690738,-1.746562952,0.429223942,,,,,,,,,,,,6.012163159,5.646628351,-0.93791447,50,-0.047496497,0.533833573,-89.89844041,14.89969702,4.66314565,19.35281081,-27.79441954,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,548abf5a-aa40-4145-a457-7e0189b4ec10,59.97115885,1.838770717,0.809774061,7.128677083,-0.813175281,54.66680572,4.357530804,0.146035003,0.189345056,-1.75307791,0.429046597,-5.174299444,5.807938288,-58.28652606,,1224.986044,-1982.378581,52.56717094,-0.344941151,-0.850687518,0.396669066,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
94,4/4/2025,3:51:48 PM,1,5,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,3,Bottom,0,3,1,,,StrikeCalled,,,,,,,60.09335434,3.243038931,-0.330013528,2137.164206,139.3797262,10:45,1.854713126,1.100118175,6,-25.93525664,7.041616998,-4.354596663,2.115095691,0.046142261,55.94243649,-3.33219431,-1.798784605,0.424155064,,,,,,,,,,,,5.238099791,6.898050034,-1.129840678,50,0.847435702,-0.098035661,-90.80693387,8.868000339,4.15969478,19.34221572,-26.69615037,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,cd604fbf-dfc5-47cb-a9fd-18cb66ba326d,60.23468325,1.851584975,1.101263594,3.293657188,-0.349486126,56.05407019,2.117744968,0.04553123,-3.273216892,-1.811943482,0.423990749,-4.240109707,5.648437554,-63.08083973,,967.5645511,-1905.594313,45.2732901,-0.343642828,-0.891646186,0.294748514,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
95,4/4/2025,3:52:04 PM,1,6,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,3,Bottom,0,3,2,,,InPlay,,GroundBall,Single,0,0,,65.73950949,4.099868683,-1.086934447,1225.517141,8.455595027,6:15,1.925529033,0.991274179,6.815528793,-34.07900617,-6.913010641,-1.388225364,1.684014168,0.588972803,60.50238895,-6.13074965,-0.641715396,0.378973059,67.43004667,-4.742421932,-24.95859542,1058.521086,,,,16.03220595,,-25.62619857,0.152373874,1.161844851,-10.12426284,-1.237952976,50,0.534550837,1.668103533,-99.44296096,12.79971382,1.105801584,23.28272464,-41.80995396,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,6643f00d-b8c5-49d4-aaf7-74ebc535ea76,65.82481776,1.918445704,0.993036698,4.22616907,-1.118953287,60.54968229,1.689649737,0.587756705,-6.006118919,-0.668623386,0.378901668,-1.190778562,-8.565531541,-43.23870347,,892.7966427,-839.5274962,72.85060429,0.72058727,-0.685039375,0.107121617,-28.35558868,60.92366183,-5.57487343,-0.606825019,1.171909615,1.684709112,-6.933898094,14.45519577,0.266119923,-0.82919424,-0.020686076,-0.781814834,0.018252835,0.623243452,,,1,1,1,37.08074765,high,high,,,36.18447258,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
96,4/4/2025,3:52:37 PM,2,1,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Gracyn Tucker,tuckegr10,,Georgia tech [geo06:2025],,3,Bottom,0,0,0,,,InPlay,,FlyBall,Out,2,0,,67.35795615,4.302789561,-1.2588432,1299.577362,7.549480128,6:15,1.549129441,1.17117974,4.278007548,-35.97529851,-6.011738661,-1.188762823,1.437243556,0.742523932,61.5680994,-5.896554024,-0.500721581,0.398229452,66.68006362,20.03938564,13.22124812,1777.959405,34.86147738,104.3296573,18.61661474,166.9322682,,21.50550229,2.328504929,0.639221614,-8.046947813,-1.411602258,50,0.456164156,2.093086922,-101.2187095,11.94189058,0.630123737,24.16441843,-40.10646726,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,a4a5c2b4-4e13-45ec-80be-d723bb843579,67.47924199,1.540132505,1.174326826,4.436520338,-1.306627924,61.63893488,1.443585,0.740645295,-5.765477419,-0.539476391,0.398121509,-0.891275287,-7.874413911,-55.10145299,,743.5207861,-1065.869673,57.21250676,0.567165756,-0.82016639,0.075167134,14.32721636,60.9826642,22.84899173,-0.603233265,1.893174897,1.644756558,61.19579635,155.3108389,28.00935356,10.25206148,0.322900921,0.514209837,0.170931038,-0.840458698,,,1,1,1,36.58017741,high,high,,,38.72199383,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
97,4/4/2025,3:53:07 PM,3,2,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,3,Bottom,2,1,0,,,StrikeCalled,,,StrikeoutLooking,1,0,,66.30379754,3.874806964,0.540289738,1313.464712,5.929953719,6:15,1.813991932,1.089210096,6.928392821,-32.10526655,-6.065666324,-0.87094178,1.762429359,1.221608274,61.55319251,-5.51633294,0.68611185,0.374279728,,,,,,,,,,,,1.291760004,-9.089582921,-0.947610271,50,0.478298147,-1.091692118,-100.3583942,12.35641176,1.252648376,23.66121656,-40.98842009,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,b7d6fee4-c0f1-4e73-8ea6-fa64c0252296,66.39396327,1.807450876,1.091345436,3.992523746,0.5012254,61.61011857,1.767731145,1.220091442,-5.398653057,0.652485691,0.37420252,-0.631016121,-7.604542652,-51.86112532,,811.1559489,-1033.061264,61.75696551,0.614265004,-0.786516193,0.063802692,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.07160855,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
98,4/4/2025,3:53:23 PM,3,2,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,3,Bottom,2,1,0,,,BallCalled,,,,,,,66.12605154,3.231383822,0.328247644,1221.215883,3.163986695,6:00,2.260385224,1.049024765,6,-36.50589303,-7.790906662,-0.750265531,1.227229882,1.190361865,60.24526803,-7.03667343,0.116419573,0.385678855,,,,,,,,,,,,1.016426546,-10.47999574,-0.967209682,50,1.169406488,-0.683736422,-99.95850416,11.04781858,0.976340848,23.68569264,-42.24073661,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,6d5852ab-7d96-4e09-bb0b-9fef9993ef32,66.21274819,2.252488661,1.051035536,3.371922416,0.291961216,60.28865852,1.23346546,1.188912252,-6.90225772,0.085005129,0.385610034,-0.521355579,-9.595436255,-40.2343792,,932.2866993,-788.8027284,76.3408593,0.762244894,-0.645915877,0.042135515,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
99,4/4/2025,3:53:37 PM,3,3,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,3,Bottom,2,2,0,,,BallCalled,,,,,,,59.19432076,3.675647344,1.694400703,1013.885679,20.06225835,6:45,1.842953822,0.836350593,5.834700837,-43.17955732,-8.04908986,-3.744655079,0.786925313,1.467230856,54.90361913,-8.562820265,0.73986394,0.433405913,,,,,,,,,,,,5.09055651,-10.9766869,-0.421100831,50,0.599171067,-3.131666719,-89.37438501,11.48771202,3.906625007,19.00688079,-40.59784361,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,63203d69-4ed8-4314-ac38-e1d730ecceca,59.25763512,1.833559707,0.836741742,3.837083235,1.687525846,54.92475599,0.793963829,1.467026083,-8.411657032,0.735443059,0.433343301,-3.70491194,-10.2168419,-28.07439374,,894.58913,-477.1524488,88.23372774,0.828797424,-0.470617604,0.302677883,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.16530054,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
100,4/4/2025,3:53:53 PM,3,4,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,3,Bottom,2,2,1,,,BallCalled,,,,,,,60.73317929,3.160771537,1.428910623,1988.759399,134.6749604,10:30,1.850573926,0.93741454,6,-26.70158829,6.822317127,-5.522022693,2.112750445,1.597529138,55.49585618,-3.397419646,0.672050738,0.419638385,,,,,,,,,,,,7.310822183,6.858396678,-0.556777426,50,0.868082467,-3.071487335,-91.73621127,8.74130555,5.931029745,19.62140746,-26.61005778,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,7ff2fd35-298c-4f48-86be-53898968fc18,60.87332855,1.847431084,0.937793831,3.211807965,1.422319003,55.60519253,2.115656695,1.597341317,-3.333440467,0.668129601,0.419477951,-5.470553029,5.416906582,-57.75938329,,1060.955403,-1682.122939,53.34759969,-0.375078437,-0.845815205,0.379358413,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
101,4/4/2025,3:54:09 PM,3,5,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,3,Bottom,2,3,1,,,Foul,,,,,,,64.66305707,4.365745678,-1.804668254,1222.554855,17.01387274,6:30,1.74267244,1.084499337,5.353668396,-36.10094076,-5.437918699,-2.3817253,1.559716503,0.035382402,59.24138025,-6.250288572,-1.237591098,0.40251421,,,,,,,,,,,,1.803419473,-7.792856746,-1.454248225,50,0.487693176,2.766141764,-97.40115427,12.27707621,1.645856522,22.40251304,-39.28605225,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,29027b6c-463f-4a5b-a6fd-21907d6fe904,64.77000502,1.734442615,1.086799661,4.496512991,-1.841975047,59.30163609,1.565720556,0.033994238,-6.1216505,-1.267286693,0.402415935,-2.153117634,-7.279318424,-53.59815748,,725.5187768,-984.0034954,59.34447633,0.567472023,-0.804874719,0.173643861,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.64633298,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
102,4/4/2025,3:54:33 PM,3,6,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,3,Bottom,2,3,2,,,BallCalled,Walk,,Walk,0,0,,65.85499938,6.187416892,-3.2768348,1354.52852,1.566541735,6:00,1.767704029,1.05894504,6,-36.60796741,-8.057061803,-0.208046804,2.629318116,-0.691591316,60.28632678,-4.820188702,-2.499181768,0.389168236,,,,,,,,,,,,-1.264532151,-11.9701698,-1.802251962,50,-0.00916773,5.648029728,-98.90901958,16.21227691,-1.192793148,22.78382334,-43.46513184,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,d62615d4-22d9-45c1-b0a2-6fd444826eee,65.94811382,1.759017648,1.061622599,6.330234076,-3.321904706,60.33389729,2.635622432,-0.693313407,-4.682680844,-2.536600415,0.389096772,0.068046997,-9.837841326,-38.82508803,,1055.263751,-849.2148878,77.90635162,0.778772341,-0.626945004,0.021297964,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
103,4/4/2025,3:55:02 PM,4,1,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Grace Connelly,connegr10,,Georgia tech [geo06:2025],,3,Bottom,2,0,0,,,BallCalled,,,,,,,67.11030894,2.856294471,-0.825443219,1180.11565,356.2003032,5:45,2.129697028,1.048817468,6,-34.49396434,-6.632950147,0.248698282,1.030746313,0.55686836,61.14605515,-6.846127791,-0.75524324,0.379900603,,,,,,,,,,,,-0.644921061,-8.966028324,-1.238550064,50,1.14363231,1.499317428,-101.4692087,10.24761918,-0.638468667,24.38075326,-41.05037337,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,bc76bf8d-a4ab-43aa-9fe8-04f1aab35577,67.2069645,2.122385656,1.051400614,2.98444196,-0.871415958,61.19993931,1.036502643,0.555015984,-6.722371902,-0.795220142,0.37982388,0.538161581,-8.334377502,-46.28147129,,815.5970055,-852.9211402,69.11161679,0.689596969,-0.722743691,-0.045799314,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
104,4/4/2025,3:55:17 PM,4,2,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Grace Connelly,connegr10,,Georgia tech [geo06:2025],,3,Bottom,2,1,0,,,StrikeSwinging,,,,,,,66.23101569,4.061498898,-0.153372641,1264.603094,359.4848377,6:00,1.917220441,1.105067595,7.02509197,-33.31117852,-6.745228268,-0.096112494,1.768407485,1.109056187,60.82551799,-6.05554163,0.725705287,0.373671072,,,,,,,,,,,,-0.04588253,-9.975157592,-1.142420525,50,0.514965827,0.265690832,-100.2539792,12.83120524,-0.044400908,23.61157544,-41.82709302,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,6d4376ca-a66d-4d1e-a1ea-1a85997b6db2,66.31606546,1.910790222,1.107263219,4.180858199,-0.194737861,60.87453341,1.773915848,1.107395239,-5.934018243,0.689001732,0.373600407,0.162965474,-8.335166177,-46.53658338,,869.9094391,-917.8663052,68.78912782,0.687863473,-0.725813743,-0.006184939,,,,,,,,,,,,,,,,,1,1,,,high,high,,,35.97490941,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
105,4/4/2025,3:55:34 PM,4,3,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Grace Connelly,connegr10,,Georgia tech [geo06:2025],,3,Bottom,2,1,1,,,InPlay,,GroundBall,Out,1,0,,59.65728045,5.344197743,-1.253183528,1132.027922,12.44820546,6:30,1.963938022,1.009279987,5.86719531,-43.95837104,-9.213721201,-2.536315118,1.871905924,-0.183083622,55.04524632,-7.308037081,-2.488727401,0.43041903,66.85025863,-13.86768197,-20.60751798,1461.826611,33.85429816,-104.6608164,2.538364472,8.934690704,,-16.59131119,0.07718637,2.389611044,-13.12652529,-1.26671109,50,0.330947486,1.635385684,-89.8774735,14.3105459,1.856094089,19.12674412,-42.36987876,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,9a113abe-9d1b-4c0d-a0b3-c0b9db73869a,59.71944139,1.954012981,1.009986461,5.514484895,-1.265541758,55.06291597,1.879294372,-0.183559134,-7.14937382,-2.498997904,0.430366335,-2.455988211,-11.41270101,-21.28307495,,1054.821908,-410.8989651,93.17984893,0.909893087,-0.362975998,0.200855658,-22.84309093,60.74885451,-16.02270113,0.101448181,1.77557772,1.9295317,-2.551238711,8.562702787,0.028485937,-0.154369903,-0.01395689,-0.837214223,-0.122801598,0.532909104,,,1,1,1,37.94259798,high,high,,,37.13280607,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
106,4/4/2025,3:57:58 PM,1,1,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,4,Top,0,0,0,Changeup,,StrikeCalled,,,,,,,53.79568401,5.55996819,2.759973095,877.7731133,50.94978421,7:45,1.649767377,0.350239849,5.162406398,-43.56689798,0.124706631,-2.160792554,1.963382655,1.115305348,49.87567573,-6.002735351,0.85287222,0.487481713,,,,,,,,,,,,3.764435228,-2.46934776,0.255095767,50,0.088197274,-4.142785654,-80.77339629,12.79720861,2.365778042,15.28532679,-33.72592347,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,4ea3b709-3a12-424f-a671-9490a8a6efa5,53.90627486,1.641787689,0.353611055,5.689909397,2.703741672,49.94578725,1.969723882,1.113071986,-5.868650292,0.805794088,0.487330485,-1.808642651,-2.099785345,-76.18601988,,209.5862328,-852.3844493,23.87703948,0.150425651,-0.971076052,0.185427682,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.83759498,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
107,4/4/2025,3:58:16 PM,1,2,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,4,Top,0,0,1,Changeup,,BallCalled,,,,,,,51.38113864,2.022181027,2.471914785,862.0178711,346.2584582,5:30,1.638606866,0.304676518,6,-48.49848297,-0.92552149,-0.217008708,-1.145373547,1.822719303,47.43746967,-11.50361323,2.410742799,0.496422682,,,,,,,,,,,,1.321753575,-1.954395695,0.258652561,50,0.705105729,-3.378482228,-77.6822301,8.322003405,0.766367588,14.35267138,-33.30723019,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,201a1369-a92c-466e-91b5-10fca017d18a,51.46076426,1.631117384,0.308700889,2.155842777,2.398927825,47.47757376,-1.137528699,1.819061214,-11.35062553,2.33724098,0.49629898,0.235725193,-3.313862546,-76.17102424,,206.043425,-837.0310132,23.90245398,0.232182976,-0.971013527,-0.056778486,,,,,,,,,,,,,,,,,1,0,,,high,medium,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
108,4/4/2025,3:58:34 PM,1,3,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,4,Top,0,1,1,Rise Ball,,Foul,,,,,,,61.62433755,4.097409189,1.934493796,1448.406037,145.7824786,10:45,1.698328952,0.243316557,5.866904771,-24.45131095,7.637796561,-4.15939184,2.526108692,1.285032354,56.86431417,-2.300516992,1.245467618,0.415833193,,,,,,,,,,,,5.806425827,7.312134164,0.232268732,50,0.532590956,-3.722493189,-92.94579822,10.12586603,4.831645947,20.24243287,-26.08947287,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,2735ddbd-2928-40e8-9d7a-5cb551792312,61.76997524,1.696045792,0.243792648,4.136194753,1.925934572,56.98351951,2.528433418,1.284800101,-2.248919033,1.240553828,0.4156699,-4.106312862,6.338819775,-53.94017596,,852.5747256,-1170.895549,58.86296409,-0.48674294,-0.808402836,0.331007802,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.1330966,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
109,4/4/2025,3:58:56 PM,1,4,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,4,Top,0,1,2,Curve Ball,,InPlay,,GroundBall,Out,1,0,,62.04391773,3.617387513,-0.616450982,1482.740553,134.1444056,10:30,1.755907951,0.389213129,6,-25.76221669,6.866680727,-5.20557172,2.278939406,-0.410778417,56.96424259,-2.931235043,-1.951247086,0.405730715,40.70892345,25.15229989,3.589239621,796.8093013,,,,85.76059263,,0.647773599,1.773756077,5.685487841,6.180535507,-0.4046911,50,0.6280698,0.15275585,-94.96937835,10.33308119,4.934540493,21.25534669,-26.80984803,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,b268182c-fee3-4b5f-a6cc-4c70e5b06476,62.1836418,1.753265259,0.389388273,3.663040076,-0.61975295,57.07690053,2.281542458,-0.410781279,-2.873659383,-1.9511812,0.405583392,-5.183331043,5.498644113,-56.92754505,,809.1302681,-1242.508655,54.56991557,-0.380062629,-0.837981164,0.391586474,2.30685811,36.77667349,17.30234495,0.4569096,1.657926183,2.437696566,0.969569919,85.7551117,-4.438181594,6.080940072,0.120729495,0.676231249,-0.079916872,0.732341854,,,1,0,1,17.45919549,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
110,4/4/2025,3:59:29 PM,2,1,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,4,Top,1,0,0,Curve Ball,,BallCalled,,,,,,,61.67300405,2.12644029,2.342132516,1157.909703,151.3526135,11:00,1.813929772,0.387410139,6,-23.67089792,7.617555735,-3.508216348,1.398200369,0.82321201,57.4973845,-4.231714273,-0.32027885,0.413018324,,,,,,,,,,,,5.240517154,7.809223533,0.180083565,50,1.08099902,-4.315857675,-93.17147898,6.988617688,4.388675489,20.15204058,-25.63420878,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,2678ffef-b2d9-47e6-95fb-b4c688f43e8d,61.81012379,1.811605057,0.387987133,2.167342638,2.331488583,57.61190981,1.400449568,0.822937008,-4.182180826,-0.326125056,0.412865459,-3.452371093,6.372259453,-53.98576875,,680.8348946,-936.5995549,58.79861728,-0.516008888,-0.808870979,0.281891055,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
111,4/4/2025,3:59:47 PM,2,2,Sophia Voyles,voyleso10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,4,Top,1,1,0,Rise Ball,,BallCalled,,,,,,,62.54461638,3.11991441,2.730626703,1322.564817,150.282831,11:00,1.749362861,0.223549685,6,-23.67066587,7.632667627,-3.697222291,2.072684955,1.719787723,57.43921164,-2.940361061,2.079179249,0.40778256,,,,,,,,,,,,5.628960653,7.730912817,0.434100842,50,0.801297944,-5.040078874,-94.39503152,8.563794412,4.835945505,20.75415841,-25.53227762,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,84f1a566-ef2d-4cc0-b36b-f1862426047d,62.68859233,1.747235399,0.224045413,3.156171135,2.72175151,57.55754446,2.074915347,1.719497259,-2.891258988,2.073028599,0.4076259,-3.6379735,6.394465022,-52.9986411,,795.9644183,-1056.228356,60.18339578,-0.522682566,-0.798621241,0.29834049,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
