PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
164,4/5/2025,7:36:21 PM,1,2,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,6,Bottom,0,2,0,,,Foul,,,,,,,65.42248019,4.108750693,-1.93448535,1233.451314,72.36020072,8:30,1.760475375,1.219534842,5.586855996,-28.12638275,1.333570446,-2.484341491,2.525729518,-0.895680919,59.91585831,-2.86064185,-3.976148241,0.395032686,65.66654381,30.82422125,38.61802077,1345.73086,76.0389646,79.486325,39.18395843,195.523226,,46.80625525,3.248831968,2.241680562,-0.556887153,-1.62055254,50,0.59514337,2.958871584,-98.62304229,11.11158991,2.09806064,22.92996428,-32.69525811,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,e0e8a09b-33b8-4ac1-b059-731bca914325,65.5587722,1.755708116,1.221310561,4.187772884,-1.964796518,60.02106796,2.529619155,-0.896881317,-2.775645514,-4.001860047,0.394902333,-2.286249014,-0.139185729,-76.66249874,,284.5407413,-1200.182782,23.06866417,0.069905418,-0.973028095,0.219839849,35.19487181,44.05942569,33.64792687,1.044673098,1.878184999,2.708599829,142.5449093,133.829297,30.14830029,-7.102603845,0.400985113,0.792911236,0.040858929,-0.607965722,,,1,1,1,33.86417225,high,high,,,37.41314538,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
165,4/5/2025,7:36:52 PM,1,3,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,6,Bottom,0,2,1,,,Foul,,,,,,,52.15991011,6.991739151,-0.22916415,866.7480397,49.52467352,7:45,1.751279793,0.927083917,5.22878203,-53.04709562,-5.045245182,-8.785140539,1.924788883,0.179422483,47.70586025,-8.025411925,-2.324754419,0.502976349,64.17829843,15.84483085,-41.7645657,2197.683908,-81.88408623,73.45063932,7.850638656,134.395085,,-49.43882368,1.826830431,9.776632727,-8.718645809,-0.902883748,50,-0.195449379,-0.6087939,-78.23600751,15.23012873,5.751907554,14.52501869,-37.3035094,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,aae5888c-55ee-42d5-8c60-9ffad2fca75a,52.23041677,1.740856383,0.92490963,7.168605567,-0.191454855,47.72238494,1.933049218,0.181137935,-7.852805816,-2.288435202,0.502898623,-9.039984742,-7.760249579,-15.1739557,,836.5293673,-226.8717303,96.51355745,0.626489317,-0.261750497,0.734164704,-41.12312379,46.05099658,17.52279638,0.180276303,-0.435065082,1.511981468,-102.101572,87.39169216,-22.84109609,-1.339434846,0.235463308,0.477917253,0.061242448,0.876267346,,,1,1,1,37.33198988,high,high,,,37.77121935,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
166,4/5/2025,7:37:17 PM,1,4,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,6,Bottom,0,2,2,,,Foul,,,,,,,64.38313802,5.905608809,-1.025289614,1386.803914,109.8460269,9:45,1.611428449,0.772468474,5.527037194,-27.19688564,3.239903378,-3.324456258,3.36844836,-0.393351994,58.87624249,-1.259686156,-2.087663528,0.403103959,,,,,,,,,,,,3.483368768,1.147946653,-0.966141691,50,0.066575115,1.268135093,-96.82285342,13.80601585,3.140926337,22.15694624,-31.13895508,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,7e2b346e-364c-43a9-b0ea-29e26324fecc,64.53040842,1.607400645,0.773853188,5.97213279,-1.049166274,58.99151428,3.371999739,-0.394253001,-1.182600585,-2.106735397,0.402956814,-3.172476636,1.793249577,-71.58633174,,438.05721,-1315.800508,31.58753775,-0.107237682,-0.948800688,0.297115018,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.47296418,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
167,4/5/2025,7:37:39 PM,1,5,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,6,Bottom,0,2,2,,,Foul,,,,,,,49.80363144,6.041206521,-0.966977286,959.0115611,31.55792635,7:00,1.806057364,0.874199964,5.576613975,-59.52620897,-7.644759358,-6.452313415,1.10392938,-0.288697714,45.721541,-10.08691241,-3.04949291,0.52101284,69.97468608,10.17527805,47.83137818,1438.465862,,,,104.782487,,51.89788336,1.183171831,6.985877074,-11.50703796,-1.028516822,50,-0.061789545,0.584731107,-74.93275633,14.22799024,3.761300669,13.51309542,-38.36961088,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,8d188557-2131-4bf9-b303-03baf1815a4e,49.84477716,1.79454694,0.873227716,6.245697615,-0.949370841,45.70790834,1.113082707,-0.287951222,-9.895572301,-3.033572602,0.52097982,-6.569560811,-10.71207262,-14.30814461,,929.2636075,-237.0070084,96.89806101,0.825679501,-0.247136758,0.507126004,51.04759292,46.23621436,12.3617325,0.19503819,2.580779786,1.332308706,82.4546202,64.6575997,7.645945756,-5.545915298,0.002201129,0.263179136,0.124433213,-0.956688621,,,1,1,1,41.65889909,high,high,,,37.4233874,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
168,4/5/2025,7:38:05 PM,1,6,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,6,Bottom,0,2,2,,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,67.74423958,5.875083044,-3.147878031,1287.321045,78.27630188,8:30,1.488499597,1.049643351,5.110711104,-27.61900158,0.925091797,-2.156879509,3.090647039,0.419070662,61.47108936,-1.789197374,-0.646032427,0.388241602,,,,,,,,,,,,1.033956839,-0.727574865,-1.698353235,50,0.018372312,5.303213945,-101.6420806,14.14780588,1.027278648,24.43893988,-32.89692514,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,84009575-4176-48f3-81ab-7e75da259238,67.89877393,1.484016196,1.051585559,5.946325673,-3.179875209,61.58359292,3.09460893,0.417765476,-1.704167375,-0.673521071,0.388101931,-1.944822704,-0.511441258,-77.90450965,,269.7472995,-1258.742177,20.95415907,0.042577237,-0.977799735,0.205170313,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.88929027,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
169,4/5/2025,7:38:34 PM,2,1,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Addison Leschber,leschad10,Left,Georgia tech [geo06:2025],,6,Bottom,1,0,0,,,BallCalled,,,,,,,64.73439628,2.849069226,1.403491831,1312.890811,112.6623026,9:45,1.601994811,0.590072244,5.990407182,-25.04500052,2.74868312,-3.754462776,1.348285391,0.740359931,61.05131403,-4.714402844,-0.314043351,0.393739091,,,,,,,,,,,,4.98280994,1.954722408,-0.234989661,50,0.689133805,-2.942282858,-97.81321478,8.815967447,4.594123179,22.35364012,-30.37180635,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,8dd3f180-b592-48a3-9a5c-f38b5fa79af8,64.86715279,1.598002098,0.591191132,2.917097483,1.38379211,61.15539254,1.351555423,0.739789969,-4.642622645,-0.326299661,0.393606841,-3.651644881,1.452071024,-71.90272429,,407.8248791,-1247.942767,31.06312237,-0.119685894,-0.950530506,0.286647944,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.00959419,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
170,4/5/2025,7:38:51 PM,2,2,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Addison Leschber,leschad10,Left,Georgia tech [geo06:2025],,6,Bottom,1,1,0,,,StrikeCalled,,,,,,,66.95778676,4.100832081,0.751894569,1150.99165,59.16120939,8:00,1.520390834,0.727542469,5.524524244,-28.07766832,-0.074175337,-1.873727573,1.921244882,1.448313064,61.52049819,-3.85238383,1.168078467,0.386369637,,,,,,,,,,,,2.431544787,-1.61939898,-0.546733832,50,0.368202025,-1.585986795,-100.9551808,11.27492671,2.386721168,23.90286163,-33.76359622,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,c3221c90-c741-44e2-bcd1-7649a475584d,67.09112562,1.515862895,0.729402265,4.179558234,0.718747741,61.62068483,1.925340317,1.446979751,-3.764066838,1.139697142,0.386246265,-1.658305226,-1.50215051,-79.25285717,,214.6312046,-1130.802912,18.64750318,0.09559163,-0.9824597,0.160109893,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.47547713,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
171,4/5/2025,7:39:12 PM,2,3,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Addison Leschber,leschad10,Left,Georgia tech [geo06:2025],,6,Bottom,1,1,1,,,BallCalled,,,,,,,67.58427422,6.426333841,-2.974823243,1215.077379,71.09633178,8:15,1.630647135,1.276813673,5.520377055,-27.41912844,0.503489044,-2.538483978,3.772582976,0.359662869,61.47825104,-0.749467933,-1.555609717,0.384933225,,,,,,,,,,,,1.730083199,-1.680406301,-1.904090114,50,-0.025697768,4.897408191,-101.4169244,15.33546606,1.711368294,24.32514423,-33.83627835,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,6199932d-c48d-450d-a613-18f163b51773,67.7317989,1.626168718,1.278350589,6.500697016,-3.001354075,61.58959253,3.776597774,0.358580358,-0.662823357,-1.578513264,0.384802792,-2.361432089,-0.910088985,-73.9381125,,336.182119,-1167.644904,27.66754815,0.089636766,-0.960963411,0.261752884,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.47962432,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
172,4/5/2025,7:39:32 PM,2,4,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Addison Leschber,leschad10,Left,Georgia tech [geo06:2025],,6,Bottom,1,2,1,,,StrikeCalled,,,,,,,68.0218772,2.789079665,-5.233001476,1142.339327,90.61695231,9:00,1.722765506,1.564757653,5.597195097,-25.86754421,1.912273865,-1.839310116,1.514219223,-0.261969676,61.7217594,-4.1899361,-2.949437251,0.380790727,,,,,,,,,,,,-0.11252382,1.625972294,-2.70162628,50,0.87744721,9.102604999,-102.33594,8.671423373,-0.113282726,24.83365125,-30.53711109,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,31527250-c7cb-453d-9917-0405452aa1ed,68.16605289,1.719081946,1.566410225,2.85045441,-5.261195289,61.82869618,1.517634069,-0.263161801,-4.115681139,-2.974918659,0.380660655,-1.643902024,0.565740283,-81.54539983,,167.9532155,-1129.925155,14.70256793,-0.00158312,-0.989132675,0.147017156,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.40280628,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
173,4/5/2025,7:39:52 PM,2,5,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Addison Leschber,leschad10,Left,Georgia tech [geo06:2025],,6,Bottom,1,2,2,,,BallCalled,,,,,,,50.952119,4.544713281,-0.701196349,934.3875984,35.77246851,7:15,1.720785691,0.85228398,5.482793976,-56.21166341,-7.156954052,-7.130731032,0.1334367,0.010244965,47.25601845,-11.21971185,-2.011671945,0.509593517,,,,,,,,,,,,7.836674689,-10.1738699,-0.94236052,50,0.227897103,0.180418911,-76.85069109,12.17823999,4.432733004,14.31496309,-37.92879259,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,33345967-d369-4dbf-80b9-014e8a5c8343,50.9955528,1.709593702,0.850915041,4.739073265,-0.677109718,47.24686824,0.142001496,0.011335525,-11.04152877,-1.988262463,0.509548931,-7.299741795,-10.0820789,-14.40476015,,905.0127845,-232.447938,96.8562496,0.785838151,-0.248770359,0.566190524,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.5172074,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
174,4/5/2025,7:40:12 PM,2,6,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Addison Leschber,leschad10,Left,Georgia tech [geo06:2025],,6,Bottom,1,3,2,,,InPlay,,LineDrive,Out,1,0,,67.47319994,5.15831493,0.028414114,1296.724397,60.74577695,8:00,1.506339636,0.86333148,5.704799652,-27.82211398,-0.553374245,-2.995061388,2.580278856,0.852868949,61.9753692,-2.889786509,-0.116393005,0.381941544,69.61936983,9.875424686,-10.10900973,873.8993581,,,,109.9798925,,-14.70304067,1.260017695,3.422050082,-2.666619003,-0.829703163,50,0.096497625,-0.481010742,-101.6323068,13.31782142,3.404605377,24.2061775,-34.82707487,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,65aab21a-960f-4ee0-8322-fa4d2507aeac,67.60934175,1.501278442,0.864882938,5.242870566,0.001667862,62.07434613,2.584411033,0.851901687,-2.79909796,-0.137274451,0.381820631,-2.828465129,-1.976205971,-72.61606729,,387.4264651,-1237.495413,29.87731749,0.146006133,-0.954324154,0.260667641,-12.03863924,67.52303288,11.94017802,-0.845947476,1.317227183,2.563973836,-27.91391698,106.3785222,-9.062124909,4.03357655,0.069828103,0.188691213,0.083197428,0.978505909,,,1,1,0,39.05497577,high,high,,,37.29520172,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
175,4/5/2025,7:40:44 PM,3,1,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,6,Bottom,2,0,0,,,StrikeCalled,,,,,,,67.90977653,4.640142701,-2.76387585,1388.806662,72.76189954,8:30,1.710762622,1.290396147,5.23643827,-26.30547207,1.018077474,-2.40935482,2.770581968,-0.379412826,62.69285643,-2.290074931,-2.713990695,0.384986236,,,,,,,,,,,,1.65023203,-0.629268185,-1.860086199,50,0.488868492,4.585654041,-102.157689,12.04544313,1.656482481,24.66682043,-32.8057012,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,4a92cde5-7d0b-421b-8702-5bfab3a47865,68.05639318,1.706272869,1.292181722,4.713430632,-2.794009505,62.80593753,2.774344213,-0.380582304,-2.209084024,-2.738652422,0.384853658,-2.217622285,-0.363187573,-77.30941682,,305.1011804,-1354.879041,21.9685856,0.065102415,-0.975570666,0.209817899,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.76356311,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
176,4/5/2025,7:41:01 PM,3,2,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,6,Bottom,2,0,1,,,Foul,,,,,,,67.73549646,3.484762353,-2.171788064,1254.879658,58.7097524,8:00,1.729257304,1.275986386,5.635572497,-26.74620723,0.037227021,-2.986024639,1.973147743,-0.399614596,62.76049381,-3.668284059,-3.193527538,0.380821464,51.98262547,50.74254581,81.76981284,,108.7114886,16.78726429,31.33454364,133.734558,,81.31898118,3.42674467,2.620768963,-1.470456468,-1.727045129,50,0.705860886,3.427279457,-102.1864257,10.26355823,2.632577823,24.65815705,-33.65113175,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,d4c91791-27d9-48f2-bcad-ddee652c42ee,67.8702763,1.724342595,1.277436078,3.56638854,-2.19653665,62.86275559,1.977125986,-0.400526987,-3.582708833,-3.212807927,0.380701021,-2.832459841,-1.35860337,-73.16400881,,363.4546647,-1201.092695,28.96330834,0.150427796,-0.957137752,0.247505154,32.5561345,4.708920863,40.25068349,0.602325585,1.421976581,2.210035856,132.2024873,20.18500347,,,,,,,,,1,1,,15.72868185,high,high,,,37.36442888,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
177,4/5/2025,7:41:25 PM,3,3,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,6,Bottom,2,0,2,,,BallCalled,,,,,,,66.26296643,7.245371161,0.988433977,1474.352171,89.97571206,9:00,1.541151496,1.055890251,5.632305612,-26.72292131,1.323077412,-2.961694395,4.144979947,0.872591352,61.13761026,0.103625102,-0.281156617,0.391365517,,,,,,,,,,,,3.956462439,-1.653332149,-0.809936459,50,-0.321533481,-2.148782269,-99.38589398,16.61179809,3.763491091,23.17448807,-33.74674259,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,9b1b12ba-7274-4861-acf4-4e7c7891170c,66.40899796,1.536742377,1.057451216,7.320326818,0.960845959,61.25166605,4.148706905,0.871592989,0.18515699,-0.302516996,0.391231572,-2.789849294,-0.066988119,-73.10286563,,428.5268389,-1410.701624,29.06543276,0.00012321,-0.956828126,0.290654301,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.36769576,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
178,4/5/2025,7:41:45 PM,3,4,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,6,Bottom,2,1,2,,,InPlay,,Popup,Out,1,0,,67.02657657,5.530352342,0.536264992,1325.878517,81.02581191,8:45,1.541655729,0.742571319,5.743594959,-26.50141014,0.619240327,-3.550747358,2.866046417,0.859849546,62.05380634,-2.409093753,-0.14001423,0.374818979,48.81241269,61.71153474,-24.72167603,2862.027272,,,,99.22008558,,-24.47889818,3.998042501,4.447957047,-1.4107238,-0.397942095,50,0.576414256,-2.070154297,-103.4347819,12.9857144,4.585508636,25.01070373,-33.62839955,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,aadb6f68-cb9e-413d-8bd7-1e6ca5104cd1,67.16710337,1.536974887,0.743831745,5.608467541,0.514434652,62.15905867,2.869893401,0.859133037,-2.325213924,-0.155293251,0.374702199,-3.424485001,-0.746901887,-71.78612672,,414.4231121,-1259.447231,31.25649196,0.048756843,-0.9498964,0.308738723,-9.674359057,21.0126218,42.98288188,-1.218673569,4.118595155,4.611095548,-41.11264408,90.30158293,3.557351497,-6.51050482,0.329465482,0.949916443,0.101205541,-0.295662289,,,1,1,1,17.53177786,high,high,,,37.25640642,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
179,4/5/2025,7:44:33 PM,1,1,Makayla Coffield,coffima10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,7,Top,0,0,0,Curve Ball,,InPlay,,Popup,Single,0,0,,60.69782806,4.867428181,-1.137955228,995.8999198,230.631008,1:45,1.726913417,-0.211500133,5.400450574,-30.15993617,3.377914648,2.250071177,2.369523958,-0.995919288,56.3687805,-3.542644877,-0.746975706,0.428261447,,,,,,,,,,,,-3.082106577,1.882077783,-0.054634066,50,0.395740644,2.102980897,-91.38455449,11.7765493,-2.478563806,19.60072143,-30.66052312,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,63c1f84d-0847-49dd-88ef-9a52620896ac,60.83490058,1.722652996,-0.213396779,4.940111047,-1.104487368,56.47368434,2.373336545,-0.994653522,-3.45964188,-0.719884094,0.428106142,2.040938047,1.808385747,74.56353527,,265.0783145,959.9740296,26.61696313,-0.168834651,0.963926204,-0.205769612,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.5995508,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
180,4/5/2025,7:45:30 PM,2,1,Makayla Coffield,coffima10,,Georgia tech [geo06:2025],Madison Knight,knighma10,Right,Syracuse [syr01:2025],,7,Top,0,0,0,Changeup,,InPlay,,FlyBall,Out,1,0,,56.84945852,7.309205295,-1.279490734,770.3167105,350.2177231,5:45,1.707047057,-0.252480754,5.697630776,-45.69271051,-5.845779156,1.312241184,2.534846106,-0.184243048,51.51043836,-6.135623773,0.931759074,0.455245044,60.33265705,56.34889596,-3.666820628,2730.705394,3.208662232,109.9531923,54.75417185,140.7154712,,1.967691323,4.584964714,-1.941394638,-10.18007207,-0.042349449,50,-0.346676754,2.05236237,-85.24154073,16.55208857,-1.360014794,16.93081592,-39.30554585,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,ca85de98-4177-4e89-98e4-470495bd83a1,56.93283281,1.69836575,-0.254396193,7.46185147,-1.244910709,51.54668443,2.542057743,-0.182741924,-5.98139132,0.963955756,0.455160755,1.073948483,-8.091466512,40.92845223,,581.9960264,504.6468663,75.55282373,0.744543236,0.655116083,-0.128367782,-2.138149018,33.36394894,50.22255207,0.185377567,1.126529356,2.566271634,4.831598244,140.632498,14.20826921,-9.775490008,0.479064273,0.943404793,0.216532677,-0.251199118,,,1,1,1,32.13360025,high,high,,,37.3023706,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
181,4/5/2025,7:46:32 PM,3,1,Makayla Coffield,coffima10,,Georgia tech [geo06:2025],Kaimi Tulua,tuluaka10,Right,Syracuse [syr01:2025],,7,Top,1,0,0,Screw Ball,,BallCalled,,,,,,,58.7675166,3.526483134,-2.276505528,1115.543723,217.5593931,1:15,1.598093054,-0.461698816,5.555443699,-31.16135124,4.357406498,2.562951581,1.570995533,-2.364737905,54.69016502,-4.470275206,-2.860755626,0.439754065,,,,,,,,,,,,-4.090742609,3.863010454,-0.061894358,50,0.532783889,3.862399174,-88.60038552,9.509593353,-3.094472414,18.34618198,-29.25184684,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,d42cab07-1e01-4f12-904e-74366d0660f7,58.89683305,1.594260964,-0.463485434,3.595490342,-2.243417138,54.79311456,1.574849787,-2.363387045,-4.386594604,-2.831907733,0.439595696,2.343347179,2.755094297,70.20802805,,377.7298808,1049.646576,33.86060743,-0.26842044,0.940928226,-0.206408675,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.44455768,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
182,4/5/2025,7:46:47 PM,3,2,Makayla Coffield,coffima10,,Georgia tech [geo06:2025],Kaimi Tulua,tuluaka10,Right,Syracuse [syr01:2025],,7,Top,1,1,0,Curve Ball,,InPlay,,GroundBall,FieldersChoice,1,0,,62.001112,5.919549702,0.725707739,1219.861862,324.1817708,4:45,1.673128231,-0.247599316,5.949255781,-31.45111886,-0.267291278,1.288228239,2.867757644,0.767161124,57.62430405,-3.087376419,2.282702437,0.413271184,54.92217072,8.576829844,-15.11855683,545.5636426,,,,79.3660684,,-16.57943683,1.099400507,-1.204079528,-3.116646103,0.399025061,50,0.005911789,-1.003272517,-93.31995138,14.28115732,-1.009949403,20.41460551,-34.7882082,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,a1f2a329-0c4e-464c-94db-9d94858f07dc,62.12203272,1.667987286,-0.250133611,6.011791086,0.772546804,57.71582202,2.872289739,0.769011546,-2.988420944,2.322517862,0.41314813,0.995174603,-1.847772229,77.22263353,,269.7886209,1189.654177,22.11632558,0.179336345,0.975236799,-0.129428208,-14.16445045,52.42826764,8.190844435,-0.79076599,0.836774597,2.837105554,-22.64666411,76.06642767,-4.370438083,10.5022253,0.136461007,0.913692392,0.122247241,0.387584602,,,1,1,1,28.55049646,high,high,,,37.05074559,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
183,4/5/2025,7:47:53 PM,4,1,Makayla Coffield,coffima10,,Georgia tech [geo06:2025],Kayla Sigala,sigalka10,Left,Syracuse [syr01:2025],,7,Top,2,0,0,Changeup,,StrikeSwinging,,,,,,,53.55434848,5.22979006,-0.656540077,1061.208368,354.92087,5:45,1.629554945,-0.149849808,5.096029103,-50.81213284,-5.589344599,0.994167238,0.97305391,-0.56762287,49.37512057,-8.764895256,0.036741061,0.490164374,,,,,,,,,,,,-1.373541294,-8.650247373,0.003341244,50,0.102579867,1.026830461,-80.56139845,12.88394891,-0.856820682,15.4044649,-37.57010931,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,cc28d3dd-bc66-4950-b3b4-7f2b9b117809,0f092f49-855d-4595-ae03-b098dc41ef2c,53.62532225,1.620355659,-0.153313258,5.395313381,-0.593137962,49.40010391,0.981070949,-0.564873834,-8.597449302,0.095046734,0.490079603,0.565520563,-8.175024834,52.78493214,,641.8279069,845.1154585,60.48085619,0.602433708,0.796370896,-0.053544599,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.90397227,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
