PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
123,4/4/2025,7:19:53 PM,2,4,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Vanessa Flores,floreva10,Right,Syracuse [syr01:2025],,4,Top,0,1,2,Fast Ball,,InPlay,,LineDrive,Single,0,0,,66.58738639,4.216647407,-0.594012308,1458.625599,89.01320294,9:00,1.601110118,0.358884074,5.826659835,-25.82608024,1.337922233,-1.960777026,2.273621175,-0.055659545,61.90652286,-3.222335756,-0.613759478,0.385215323,64.6659533,16.04884193,13.25128059,1338.13501,34.02858167,104.6042811,10.49642681,143.624514,,19.48479138,1.944012142,2.012786209,-0.07519483,-0.473361544,50,0.399043526,0.756146884,-100.4677974,11.36182284,1.955952862,23.72367133,-32.2471212,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,aec34438-8712-4fbf-b685-f96a4772241e,66.7213193,1.597399222,0.360696609,4.284316624,-0.627950665,62.01377308,2.277187515,-0.056995284,-3.144863204,-0.642292727,0.385091707,-1.747812077,0.018180081,-80.76224029,,234.1556385,-1439.708226,16.05316941,0.002764678,-0.987030686,0.160507886,14.24516775,60.4910043,17.87733512,0.070747971,0.80444481,2.247452248,47.90690918,135.3991472,19.46549857,14.15203825,0.306635888,0.579727395,0.118635641,-0.806127615,,,1,1,1,35.01967332,high,high,,,37.17334154,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
124,4/4/2025,7:21:12 PM,3,1,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,4,Top,0,0,0,Screw Ball,,Foul,,,,,,,64.28777989,2.901140332,2.313651358,1189.101495,183.2257372,12:00,1.559527723,0.252184887,5.735679372,-23.13118121,6.269661392,0.253066058,1.654945175,1.027522381,59.7049767,-3.518633859,2.08263936,0.399754295,,,,,,,,,,,,0.719516233,6.023860134,0.260237121,50,0.686327284,-3.88849164,-97.03615627,8.332103943,0.65241011,22.09820907,-26.71200846,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,25b3d4a5-be79-4d51-a704-11f3974206c8,64.43059771,1.557461896,0.254258229,2.938001262,2.275285832,59.82467171,1.657136343,1.025915115,-3.470630785,2.048212588,0.399605152,0.499110614,5.073897591,-64.15575054,,518.3605858,-1070.170392,43.59262755,-0.435235589,-0.899982379,-0.02452957,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.264322,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
125,4/4/2025,7:21:34 PM,3,2,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Taylor Posner,posneta10,Right,Syracuse [syr01:2025],,4,Top,0,0,1,Fast Ball,,InPlay,,GroundBall,Error,0,1,,66.92460835,4.03992464,-0.271206222,1420.422833,52.8058435,7:45,1.550817358,0.476888422,5.755373227,-28.48671462,-0.029859734,-1.904641137,1.932340575,0.867752329,62.00876733,-3.862263613,0.533287015,0.375506533,59.69729014,4.62224081,-6.985053618,447.7882874,,,,61.75972698,,-7.187324391,0.734176026,2.663316032,-2.018595021,-0.101547777,50,0.70367831,-2.214218839,-103.2145076,11.03093122,2.733922459,24.90836531,-34.24615902,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,e6c221f2-c37b-4db5-bfaa-552f04f36671,67.05587483,1.546229152,0.478949507,4.119514303,-0.307957302,62.10709996,1.936384249,0.866321903,-3.774434675,0.502620403,0.375392859,-1.674746007,-1.443171063,-79.06054417,,269.5559082,-1394.611285,18.97715962,0.114720322,-0.981828265,0.151170455,-7.236201243,59.0614973,4.810756467,-0.945250806,2.650489508,2.026380424,-7.726990662,61.27444403,-0.406300761,7.326946156,0.098037281,0.728618614,0.628309153,-0.272658255,,,1,1,1,31.46934634,high,high,,,37.24462815,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
127,4/4/2025,7:23:04 PM,4,1,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,4,Top,0,0,0,Screw Ball,,InPlay,,FlyBall,Out,1,0,,62.00309868,4.128915276,2.175033716,1421.891955,169.9547935,11:45,1.399158544,0.215137415,3.536201391,-26.62515061,9.198060614,-1.023102838,2.308020631,0.687063836,57.10312367,-2.299248634,0.160864316,0.441725714,61.01201658,39.07105304,27.38963787,1728.207679,50.88191775,97.52451203,53.22909814,188.245905,,28.14336919,3.923335535,2.185766481,7.426082535,0.19189731,50,0.476515708,-3.650997713,-92.97668594,9.531194202,1.818022203,20.39087396,-25.99736829,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,10776c02-ec81-49ec-b3ab-0658b918928f,62.17468522,1.396642191,0.217552843,4.166952252,2.136430929,57.24360981,2.310382732,0.685499527,-2.249426446,0.129014095,0.441520594,-0.778135091,7.699119015,-59.38035845,,724.2213986,-1223.633972,50.93364486,-0.501528544,-0.860567477,0.088841081,21.79094904,42.05761722,38.45487668,-0.579365625,3.353421183,2.526764464,88.79172666,165.9896082,11.30778602,12.24826914,0.713942703,0.954466589,-0.295679397,-0.039588188,,,1,1,1,31.39220977,high,high,,,39.46379999,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
128,4/4/2025,7:23:53 PM,5,1,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,4,Top,1,0,0,Rise Ball,,Foul,,,,,,,65.12313619,5.221871439,0.085091149,1299.132395,153.8534848,11:15,1.601182717,0.472344498,6.012255427,-23.89086701,5.173962172,-1.570541265,2.945623937,0.612636207,59.47044599,-1.729605783,0.384204681,0.392383501,,,,,,,,,,,,1.826008861,4.00769333,-0.437978456,50,0.172895059,-0.369248979,-98.18050777,12.52432759,1.69338885,22.75108043,-28.45742841,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,650e6f63-2204-4781-aba1-162cab78d888,65.27088462,1.598754038,0.473912859,5.264117346,0.056534211,59.5894894,2.948168457,0.611477357,-1.673345159,0.3592083,0.392236891,-1.385124898,3.930024116,-69.37690034,,457.5791082,-1215.88089,35.22189962,-0.316176468,-0.935917613,0.15521167,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.98774595,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
129,4/4/2025,7:24:13 PM,5,2,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,4,Top,1,0,1,Screw Ball,,InPlay,,Popup,Out,1,0,,63.53574966,4.886943396,-0.240489416,1135.523465,180.1128177,12:00,1.567356881,0.266078272,6.044862906,-23.3064849,7.342170473,0.41184256,3.032372303,0.889347321,57.85143295,-1.109947478,1.807991319,0.401645607,56.36149377,55.88518959,-4.275665453,,-9.035296025,109.6282966,42.71408692,138.0567313,,-4.622949175,3.846807649,-0.477196823,6.901641409,-0.323990473,50,0.220520467,0.448004885,-95.85076829,11.54381925,-0.421634261,21.73083076,-26.07600296,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,59b11c0a-a71b-4c29-af00-26954a00605e,63.68532929,1.565811316,0.267954219,4.913627129,-0.274959951,57.97574569,3.034313636,0.88778798,-1.066479991,1.774194721,0.401487786,0.651630859,6.113206175,-58.4060846,,594.8955709,-967.219106,52.3895445,-0.523894429,-0.851782579,-0.00103157,-2.356728125,31.52253849,46.66254793,-0.90901876,0.852261195,2.841846491,-11.1271194,137.607588,,,,,,,,,1,1,,26.44131603,high,high,,,36.95513847,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
130,4/4/2025,7:24:47 PM,6,1,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,4,Top,2,0,0,Fast Ball,,BallCalled,,,,,,,66.15697317,5.955076668,0.796049806,1559.69484,54.21554305,7:45,1.552993041,0.600183089,5.679415286,-28.0504497,-0.250976471,-1.616586596,3.122090349,0.66134131,61.39173879,-2.235712891,0.320886552,0.390377323,,,,,,,,,,,,2.145966115,-2.816482133,-0.409574241,50,-0.041290609,-1.605577258,-99.49679225,14.57714037,2.046496126,23.18249644,-34.85998192,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,9537bb4e-e7f8-4ae8-862e-923c3ca02f79,66.28979103,1.548442667,0.602474609,6.036672358,0.753751646,61.4946252,3.126228287,0.659685712,-2.145953643,0.285552848,0.390254891,-1.351564824,-1.670481089,-79.26644384,,290.4807703,-1532.40625,18.62420538,0.108902737,-0.982503892,0.15108374,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.32058609,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
131,4/4/2025,7:25:21 PM,6,2,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,4,Top,2,1,0,Screw Ball,,BallCalled,,,,,,,62.53017431,2.439389623,3.173549783,1280.190816,184.2082729,12:15,1.410367328,0.147839658,3.415175982,-26.30467591,9.601150352,0.535997082,1.242645278,1.131112994,57.34065302,-3.836577911,1.647639285,0.438956835,,,,,,,,,,,,0.977243258,8.535122864,0.427628904,50,0.813961744,-5.165659893,-93.8102917,6.70727372,0.828092329,20.66420906,-24.94159266,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,804f2703-0207-4c95-8b91-fcc10b6fcebc,62.70126918,1.408049363,0.150779376,2.473341574,3.127876908,57.47806278,1.244839568,1.129174015,-3.790224798,1.607967633,0.438753009,0.833848344,8.144464609,-55.36025931,,727.6790657,-1053.267157,56.84145336,-0.566882027,-0.822742316,-0.041711508,,,,,,,,,,,,,,,,,1,1,,,high,high,,,39.58482539,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
132,4/4/2025,7:25:37 PM,6,3,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,4,Top,2,2,0,Screw Ball,,BallCalled,,,,,,,64.41659321,7.246215213,1.026441714,1385.649795,144.1771172,10:45,1.662103049,0.155853308,5.355865318,-26.09741408,4.997759521,-1.649962744,4.530582052,0.480799706,58.45105771,0.695719561,0.513830347,0.406080255,,,,,,,,,,,,2.475820919,2.497560141,0.080895942,50,-0.13785605,-1.967211759,-96.58335515,15.80419605,2.219822769,22.14091658,-29.93473542,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,f138a3d6-2efe-4e89-b8e1-9597700bdbea,64.57149665,1.659311639,0.157599407,7.29510937,0.994408947,58.57908353,4.533494604,0.479438919,0.75944549,0.484813762,0.405922534,-1.430418644,3.601775,-70.31517069,,466.7505287,-1304.672104,33.68459551,-0.273124851,-0.941559771,0.197149723,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.64413606,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
133,4/4/2025,7:25:56 PM,6,4,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,4,Top,2,3,0,Fast Ball,,BallCalled,Walk,,Walk,0,0,,67.00798322,6.491109506,-0.619652439,1452.837236,63.30701785,8:00,1.508166028,0.449049718,5.235980487,-28.83725424,-0.362561049,-2.615370388,3.23764547,0.997716853,61.36960247,-2.046591018,0.531346357,0.390827624,,,,,,,,,,,,2.538182508,-2.698174607,-0.56058806,50,-0.128740194,0.750831479,-100.5752066,15.40693439,2.472159972,23.75304339,-34.80203998,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,be847ff2-e5b8-4bf1-b8a7-843b212c7c56,67.15272762,1.503113166,0.451048883,6.574680509,-0.653964126,61.47363364,3.241952767,0.996432132,-1.953087774,0.503931489,0.390697286,-2.398186512,-1.849994808,-75.07011463,,374.3043462,-1403.792111,25.76368067,0.115732919,-0.966241831,0.230179529,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.76402089,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
134,4/4/2025,7:26:20 PM,7,1,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Kelly Breen,breenke10,Right,Syracuse [syr01:2025],,4,Top,2,0,0,Screw Ball,,InPlay,,GroundBall,Error,0,2,,62.92586152,3.224367279,0.757606081,1250.355923,157.4324811,11:15,1.54074195,0.129986544,4.268901286,-27.70785584,7.275955225,-2.426822266,1.602429303,0.286790069,57.22805478,-3.917914049,-0.149861479,0.42285842,67.77497644,-3.382730512,-21.99467113,1196.233832,,,,20.18545862,,-20.00728763,0.179022624,2.745788152,6.348319307,-0.05197352,50,0.794445936,-1.084375417,-95.30243332,8.712610824,2.401659181,21.30867417,-26.62136362,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,30611ed8-901d-4c4c-a17a-2acf9fc2491b,63.08073315,1.538025514,0.131486932,3.269555417,0.731501327,57.35279527,1.605291352,0.285701052,-3.857090987,-0.172422795,0.422690364,-2.256422453,5.791996814,-63.22593832,,563.2520888,-1116.305074,45.04734039,-0.415979721,-0.892789848,0.17287903,-25.33888237,62.73273232,-3.999095829,-0.34762638,2.960313581,1.580575941,-6.906246011,18.96724824,0.432478192,-1.487098968,-0.026227407,-0.738993092,-0.214599983,0.638620433,,,1,1,1,38.35743288,high,high,,,38.73110009,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
135,4/4/2025,7:26:56 PM,8,1,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Angie Ramos,ramosan11,Right,Syracuse [syr01:2025],,4,Top,2,0,0,Fast Ball,,BallCalled,,,,,,,65.52523363,7.159997961,-1.252887492,1531.24947,49.81382008,7:45,1.637174611,0.140316002,5.517992153,-29.33013268,-0.863914467,-2.513207279,3.828722571,-0.866920666,60.9326677,-1.40558992,-2.182497183,0.397043959,,,,,,,,,,,,2.29911543,-4.08225864,-0.392071503,50,-0.212701115,1.80848419,-98.26085298,16.63014849,2.137764965,22.65160407,-35.9698179,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,605ce795-2b89-4069-8ed0-b7c117869c33,65.65995652,1.631855846,0.142435998,7.251840136,-1.290788996,61.03472699,3.833216271,-0.868313773,-1.307739797,-2.212282351,0.396920883,-2.284154325,-2.368789755,-72.24182604,,467.0313278,-1458.288956,30.50001563,0.196808499,-0.952352301,0.233005386,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.48200922,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
136,4/4/2025,7:28:00 PM,8,2,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Angie Ramos,ramosan11,Right,Syracuse [syr01:2025],,4,Top,2,1,0,Fast Ball,,BallCalled,,,,,,,65.92887729,6.749504541,-0.276859606,1586.570801,63.69161383,8:00,1.583614772,0.302323516,5.676677105,-28.752707,-0.259540304,-2.586741124,3.490851209,0.295786697,60.62637429,-1.711866684,-0.029825996,0.392351085,,,,,,,,,,,,2.771291422,-2.905499144,-0.340532033,50,-0.188719905,0.123849393,-99.01145157,15.90356864,2.616712319,22.97828515,-34.91748369,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,b162d1b1-b1aa-4d37-9ed4-f1b2cd81ae47,66.06810951,1.578572833,0.304420494,6.83448145,-0.313454435,60.72796933,3.495094347,0.294435488,-1.61866381,-0.059010278,0.392224123,-2.360193834,-1.727444962,-75.04109149,,409.5355281,-1532.803822,25.81262229,0.114402162,-0.966111201,0.231389914,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.32332427,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
137,4/4/2025,7:28:14 PM,8,3,Sydnie Watts,wattssy10,Right,Georgia tech [geo06:2025],Angie Ramos,ramosan11,Right,Syracuse [syr01:2025],,4,Top,2,2,0,Rise Ball,,InPlay,,Popup,Out,1,0,,64.27552806,4.863885022,0.433707828,1258.309241,155.7867204,11:15,1.584759028,0.129700561,5.646936712,-25.0353296,4.968264093,-1.316991047,2.831367856,0.527438755,59.11316737,-1.930202637,0.608474553,0.40157463,58.6991198,57.22653491,4.143575599,2815.685948,17.7597023,108.5568652,46.34024376,134.5611619,,10.24480148,4.498543375,1.761762297,3.7949655,-0.021459389,50,0.27243043,-0.921883454,-96.86019259,11.80437838,1.590530802,22.1124928,-28.74792931,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,76edece9-00f5-42aa-a2a0-201f6300b76b,64.42102656,1.582110857,0.131440836,4.910844821,0.40159185,59.23303108,2.83414731,0.526095489,-1.869619597,0.579879444,0.401425215,-1.105726045,3.65979762,-71.08684925,,407.8614975,-1190.374371,32.41345484,-0.295618838,-0.946010991,0.132938738,2.295930615,31.69188512,49.35524071,-0.483803188,1.342456915,3.173202057,23.93227608,132.4158316,14.05825598,-11.14443471,0.432960302,0.891536608,-0.071436471,-0.447279898,,,1,1,1,27.79777368,high,high,,,37.35306466,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
138,4/4/2025,7:30:32 PM,1,1,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Paige Vukadinovich,vukadpa10,,Georgia tech [geo06:2025],,4,Bottom,0,0,0,,,StrikeCalled,,,,,,,66.30336356,5.860471896,0.046925635,1189.223798,33.49280437,7:00,2.048077707,0.715425237,6,-31.47339992,-2.756151627,-2.473254357,3.077666221,0.538463697,59.93507831,-2.993375454,-0.650645067,0.385694045,,,,,,,,,,,,2.90519041,-5.697655782,-0.680533165,50,0.405192333,-0.44830139,-99.80888658,14.90928446,2.789989977,23.22428645,-37.64577442,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,4a82c9ab-d861-4e4c-9a39-dd951942147d,66.42937027,2.042026349,0.717215577,5.96623767,0.014701538,60.01850655,3.082712006,0.537201424,-2.884138936,-0.677642635,0.385592468,-2.269733756,-4.317753376,-65.05956054,,501.4670066,-1078.324665,42.16758925,0.351658775,-0.906746625,0.232694359,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
139,4/4/2025,7:30:51 PM,1,2,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Paige Vukadinovich,vukadpa10,,Georgia tech [geo06:2025],,4,Bottom,0,0,1,,,BallCalled,,,,,,,65.06668624,4.327620283,1.884181562,1250.726026,41.1727568,7:15,1.580255804,0.601688771,4.8698227,-31.58081433,-1.262698859,-2.1092689,1.963533865,1.614356157,60.18570916,-4.410147624,1.242170155,0.405423551,,,,,,,,,,,,3.150567059,-3.224455582,-0.19480303,50,0.428423729,-3.486318539,-97.86985042,11.52510333,2.906575351,22.45393267,-35.14879126,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,7eabbbad-b7a3-4f06-982e-056424548508,65.19819795,1.574074581,0.604155131,4.42743827,1.843324901,60.28003659,1.968390118,1.612787611,-4.305836635,1.208800005,0.405293562,-1.855178692,-2.885258763,-75.59068521,,311.2398431,-1211.381589,24.88473387,0.187314364,-0.968542721,0.163824073,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.13017868,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
140,4/4/2025,7:31:08 PM,1,3,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Paige Vukadinovich,vukadpa10,,Georgia tech [geo06:2025],,4,Bottom,0,1,1,,,BallCalled,,,,,,,65.00278027,2.177066372,2.097313333,1287.284433,37.97379748,7:15,1.767136139,1.08314142,5.933615429,-26.25054937,0.980825962,-0.791036781,1.471950559,-0.28353258,61.78829047,-4.361991533,-2.567471623,0.392803735,,,,,,,,,,,,2.138019538,-0.793813522,-0.599146104,50,0.988570201,-3.752206189,-98.23309812,8.022735944,1.986747314,22.64599038,-32.91169808,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,b60e8e2d-6c46-40fb-95f6-ff266fc4d474,65.12581023,1.762348623,1.085683665,2.258811999,2.052964815,61.89015492,1.475491091,-0.285187691,-4.284732389,-2.603078159,0.392680901,-0.528750496,-0.348134671,-84.94922485,,113.3306118,-1282.285999,8.803851654,0.069400078,-0.996117071,0.054170191,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.06638595,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
141,4/4/2025,7:31:28 PM,1,4,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Paige Vukadinovich,vukadpa10,,Georgia tech [geo06:2025],,4,Bottom,0,2,1,,,InPlay,,GroundBall,Out,1,0,,51.83922389,5.858284142,1.882683049,837.2012852,40.51154948,7:15,1.751070251,0.652072764,5.462607268,-51.90789563,-5.195447061,-6.482424705,1.375597455,0.93219979,48.11113439,-8.58606809,-0.493178893,0.501631279,18.00947372,-27.7129001,-27.66824746,1364.695618,,,,4.797916251,,-27.26022603,0.081442931,8.245124425,-8.535045471,-0.185112207,50,0.00115802,-3.266964636,-77.91472735,13.79413911,4.817111295,14.29909924,-37.16054364,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,be4af876-8ebc-4171-857a-cbe9cd6c5bc0,51.90549323,1.740608604,0.652029629,6.036563339,1.883386001,48.1291396,1.383671788,0.932317958,-8.416390681,-0.490662573,0.501555272,-6.49158134,-7.819922843,-32.17703303,,708.6127758,-445.8406957,84.64066985,0.643501884,-0.532537042,0.549826904,-7.403425827,14.12045622,-8.375150505,-1.301143452,2.58681751,1.131033757,-2.197601949,4.265037635,-0.001833268,-0.006756587,0.019837921,-0.468490534,-0.123976631,0.87472648,,,1,1,1,0.927807312,high,high,,,37.53739411,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
142,4/4/2025,7:32:01 PM,2,1,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,4,Bottom,1,0,0,,,BallCalled,,,,,,,66.13475563,5.356419827,-2.001010427,1259.995944,61.39423229,8:00,1.685548213,1.199628793,5.429058206,-26.98803364,0.624153316,-2.562486461,3.154661783,-1.417153171,62.1471083,-1.746876505,-4.663025834,0.393282157,,,,,,,,,,,,2.245268536,-1.982823757,-1.61013071,50,0.263101255,3.100928682,-99.47293992,13.37508645,2.137904478,23.31959822,-34.06205885,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,33f9b186-a8cd-4254-812e-8a7a7e0d0474,66.27441852,1.680449055,1.201428719,5.440422927,-2.031581362,62.25828021,3.158589486,-1.418238702,-1.662104938,-4.685920963,0.393153475,-2.383968759,-0.795320978,-74.06364646,,345.9562881,-1211.570891,27.45693666,0.131458387,-0.961567295,0.241053997,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.57094317,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
143,4/4/2025,7:32:19 PM,2,2,Madison Knight,knighma10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,4,Bottom,1,1,0,,,BallCalled,,,,,,,50.90855665,9.638295512,0.644951422,911.467865,39.61919217,7:15,1.860759685,0.973086069,5.883277319,-55.38959932,-6.327213219,-7.057568514,3.52951893,0.658696784,46.21551941,-6.043456989,-1.479956737,0.508488721,,,,,,,,,,,,8.488000163,-11.53178649,-0.760221758,50,-0.866511482,-1.6418269,-75.91123857,19.15055409,4.719020951,13.36947782,-38.58530559,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,f9dddafc-27ec-47e0-b501-339c1a124f32,a542b883-b485-4a83-920d-16bb39e2d8cc,50.97594446,1.849669936,0.972002855,9.830097401,0.664354008,46.22652648,3.538198516,0.659554506,-5.85753743,-1.461525743,0.508430346,-7.187270017,-9.030895587,-19.26588882,,860.4234368,-300.7410487,94.39975558,0.727161019,-0.329952443,0.601970297,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.11672406,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
